Word,Sentiment
難看死了,negative
難過,negative
顛倒是非,negative
顛倒黑白,negative
騙吃混喝,negative
觸犯,negative
觸怒,negative
囂張,negative
懼怕,negative
爛人,negative
爛上,negative
爛上萬倍,negative
爛女人,negative
爛仗,negative
爛污貨,negative
爛老師,negative
爛肉,negative
爛車,negative
爛到,negative
爛到極點,negative
爛到爆,negative
爛校鳥系,negative
爛掉,negative
爛貨,negative
爛傢伙,negative
爛源,negative
爛學校,negative
爛戲,negative
蠢人,negative
蠢女,negative
蠢牛,negative
蠢呆,negative
蠢男,negative
蠢婦,negative
蠢蛋,negative
蠢斃,negative
蠢舉,negative
蠢翻,negative
蠢翻了,negative
蠢驢,negative
囉唆,negative
囉哩吧唆,negative
驕弱,negative
驕傲,negative
髒唐爛漢,negative
髒話,negative
變相,negative
變態,negative
驚人,negative
驚叫,negative
驚呼,negative
驚呼出來,negative
驚恐,negative
驚異,negative
驚訝,negative
驚愕,negative
驚惶,negative
驚慌,negative
驚慄,negative
驚跳,negative
驚歎,negative
驚歎,negative
驚醒,negative
驚險,negative
驚嚇,negative
驚擾,negative
驚覺,negative
讓人訐,negative
讓你好看,negative
讓你死,negative
鑽牛角尖,negative
鬱悶,negative
鬱結,negative
鬱鬱,negative
肏你,negative
剉小,negative
屌ㄌ,negative
屌什麼,negative
屌屁,negative
屌兒啷當,negative
屌琅當,negative
屌啥,negative
淒婉,negative
淒然,negative
淒愴,negative
孬種,negative
啥玩意,negative
揶揄,negative
捶胸頓足,negative
跩什麼,negative
跩什麼鬼,negative
跩什麼跩,negative
跩屁,negative
跩的二五八萬,negative
跩個屁,negative
骭林娘,negative
噁心,negative
噁心鬼,negative
憋死,negative
憋著,negative
蹩腳,negative
﻿一帆風順,positive
一帆風順的,positive
一流,positive
一致,positive
一致的,positive
了不起,positive
了不起的,positive
瞭解,positive
人性,positive
人性的,positive
人格高尚,positive
人格高尚的,positive
人情,positive
人情味,positive
入神,positive
入神的,positive
入迷,positive
入迷的,positive
上好,positive
上好的,positive
上等,positive
上等的,positive
口頭通過,positive
大方,positive
大方的,positive
大無畏,positive
大無畏的,positive
大量的,positive
大膽,positive
大膽的,positive
小天使,positive
小心,positive
小心的,positive
小心謹慎,positive
小心謹慎的,positive
工整,positive
工整的,positive
才氣,positive
才能,positive
才智,positive
才幹,positive
才藝,positive
不凡,positive
不凡的,positive
不凡的人,positive
不可名狀,positive
不可名狀的,positive
不可否認,positive
不可否認的,positive
不可侵犯,positive
不可侵犯的,positive
不可思議,positive
不可思議的,positive
不任性,positive
不任性的,positive
不成為問題,positive
不成為問題的,positive
不自私,positive
不自私的,positive
不含糊,positive
不含糊的,positive
不受約束,positive
不受約束的,positive
不屈不撓,positive
不屈不撓的,positive
不屈服,positive
不屈服的,positive
不拘泥,positive
不拘泥的,positive
不迫,positive
不偏不倚,positive
不偏不倚地,positive
不偏不倚的,positive
不動搖,positive
不動搖的,positive
不猶豫,positive
不猶豫的,positive
不慌忙,positive
不慌忙的,positive
不會弄錯,positive
不會弄錯的,positive
不會受傷害,positive
不會受傷害的,positive
不懈,positive
中和,positive
中肯,positive
中肯的,positive
井然有序,positive
井然有序的,positive
互助,positive
互助的,positive
互相密合著,positive
互相密合著的,positive
仁慈,positive
仁慈的,positive
允諾,positive
內行,positive
內行的,positive
公平,positive
公平地,positive
公平的,positive
公正,positive
公正地,positive
公正的,positive
公開,positive
公開的,positive
分寸,positive
切實,positive
切實的,positive
切題,positive
切題的,positive
勻稱,positive
勻稱的,positive
升起,positive
友好,positive
友好的,positive
友善,positive
友善的,positive
友愛,positive
友愛的,positive
友誼,positive
及格,positive
天才,positive
天才人物,positive
天使,positive
天使的,positive
天使般的人,positive
天真,positive
天真的,positive
天真無邪,positive
天堂,positive
天然,positive
天然的,positive
天資,positive
天賦,positive
引人注目,positive
引人注目的,positive
引人讚美,positive
引人讚美的人,positive
引以為榮,positive
引以為榮的事物,positive
心甘情願,positive
心甘情願的,positive
心情愉快,positive
心情愉快的,positive
心情舒暢,positive
心情舒暢的,positive
心愛,positive
心愛的,positive
心滿意足,positive
心滿意足地注視,positive
心醉,positive
心醉神迷,positive
手藝,positive
支援,positive
文雅,positive
文雅的,positive
方便,positive
方便的,positive
比較好,positive
主動,positive
主動的,positive
令人高興,positive
令人高興的,positive
令人喜悅,positive
令人喜悅的,positive
令人愉快,positive
令人愉快的,positive
令人欽佩,positive
令人欽佩的,positive
令人滿意,positive
令人滿意地,positive
令人滿意的,positive
令人難忘,positive
令人難忘的,positive
令人驚奇,positive
令人驚奇的,positive
充分,positive
充份,positive
充份的,positive
充沛,positive
充足,positive
充足的,positive
充裕,positive
充滿深情,positive
充滿深情的,positive
出名,positive
出名的,positive
出色,positive
出色的,positive
出神,positive
出神的,positive
出眾,positive
出眾的,positive
加薪,positive
功績,positive
去除,positive
可瞭解,positive
可瞭解的,positive
可口,positive
可口的,positive
可以接受,positive
可以接受的,positive
可用,positive
可用的,positive
可行,positive
可行的,positive
可忍受,positive
可忍受的,positive
可取,positive
可取的,positive
可信,positive
可信任,positive
可信任的,positive
可信的,positive
可信賴,positive
可信賴性,positive
可信賴的,positive
可理解,positive
可理解的,positive
可喜,positive
可喜的,positive
可尊敬,positive
可尊敬的,positive
可欽佩,positive
可欽佩的,positive
可貴,positive
可貴的,positive
可愛,positive
可愛地,positive
可愛的,positive
可敬,positive
可敬的,positive
可敬重,positive
可敬重的,positive
可經營,positive
可經營的,positive
可實行,positive
可實行的,positive
可稱讚,positive
可稱讚的,positive
可靠,positive
可靠性,positive
可靠的,positive
可靠程度,positive
可親,positive
可攜帶,positive
可攜帶的,positive
古典,positive
古典的,positive
古雅,positive
古雅的,positive
叮囑,positive
巨大,positive
巨大的,positive
巧妙,positive
巧妙的,positive
平安,positive
平安的,positive
平坦,positive
平坦的,positive
平息,positive
平等,positive
平整,positive
平衡,positive
平靜,positive
平靜的,positive
平穩,positive
平穩的,positive
必要,positive
打趣,positive
本著良心,positive
本著良心的,positive
未被污染,positive
未被污染的,positive
正大,positive
正式,positive
正式批准,positive
正式的,positive
正直,positive
正直的,positive
正派,positive
正派的,positive
正面,positive
正面地,positive
正常,positive
正常的,positive
正統,positive
正規,positive
正規的,positive
正當,positive
正當的,positive
正義,positive
正義的,positive
正道,positive
正確,positive
正確地,positive
正確性,positive
正確的,positive
永恆,positive
永恆的,positive
甘願,positive
甘願的,positive
生育,positive
生效,positive
生效的,positive
生氣勃勃,positive
生氣勃勃地,positive
生動,positive
生動的,positive
生產,positive
生產多,positive
生產多的,positive
用功,positive
由衷,positive
由衷的高興,positive
目眩,positive
伊甸園,positive
休息,positive
光芒,positive
光芒四射,positive
光芒四射的,positive
光明,positive
光明的,positive
光亮,positive
光亮的,positive
光彩,positive
光滑,positive
光滑的,positive
光榮,positive
光榮的,positive
光輝,positive
光輝的,positive
光澤,positive
先見之明,positive
全力,positive
全力的,positive
全面,positive
全面的,positive
全神貫注,positive
全神貫注的,positive
吉利,positive
吉利的,positive
吉祥,positive
吉祥的,positive
同情,positive
同情心,positive
同意,positive
同意給予,positive
同感,positive
名聲,positive
名譽,positive
合乎,positive
合乎情理,positive
合乎情理的,positive
合乎衛生,positive
合乎衛生的,positive
合乎邏輯,positive
合乎邏輯的,positive
合作,positive
合作的,positive
合宜,positive
合法,positive
合法性,positive
合法的,positive
合格,positive
合理,positive
合理的,positive
合意,positive
合意的,positive
合群,positive
合適,positive
合適地,positive
合適的,positive
吃苦,positive
吃苦耐勞,positive
在乎,positive
在意,positive
在贊成方面,positive
多才多藝,positive
多才多藝的,positive
多產,positive
多產的,positive
多智,positive
多智的,positive
多趣,positive
多趣的,positive
好天氣,positive
好吃,positive
好吃的,positive
好事,positive
好奇,positive
好奇的,positive
好客,positive
好客的,positive
好笑,positive
好笑的,positive
好追根究底,positive
好追根究底的,positive
好意,positive
好意地,positive
好運,positive
好運的,positive
好辦法,positive
如畫,positive
如畫的,positive
守法,positive
守法的,positive
安全,positive
安全的,positive
安定,positive
安逸,positive
安逸的,positive
安詳,positive
安詳的,positive
安寧,positive
安寧的,positive
安慰,positive
安適,positive
安適的,positive
安靜,positive
安靜的,positive
安穩,positive
成功,positive
成功的,positive
成長,positive
成為,positive
成就,positive
成熟,positive
成熟的,positive
收穫,positive
有力,positive
有力的,positive
有才氣,positive
有才氣的,positive
有才能,positive
有才能的,positive
有才智,positive
有才智的,positive
有才幹,positive
有才幹的,positive
有才幹的人,positive
有分寸,positive
有分寸的,positive
有天才的,positive
有天資,positive
有天資的,positive
有天賦,positive
有天賦的,positive
有功績,positive
有功績的,positive
有用,positive
有用的,positive
有目的,positive
有目的的,positive
有光澤,positive
有光澤的,positive
有先見之明,positive
有先見之明的,positive
有同情心,positive
有同情心的,positive
有名,positive
有名的,positive
有判斷力,positive
有判斷力的,positive
有利,positive
有利的,positive
有利益,positive
有利益的,positive
有利條件,positive
有利潤,positive
有利潤的,positive
有助,positive
有助的,positive
有助益,positive
有助益的東西,positive
有吸引力,positive
有吸引力的,positive
有含義,positive
有含義的,positive
有把握,positive
有把握地,positive
有把握的,positive
有決心,positive
有決心的,positive
有知覺,positive
有知覺的,positive
有信心,positive
有信心的,positive
有前途,positive
有品格,positive
有品格的,positive
有威嚴,positive
有威嚴的,positive
有思想,positive
有思想性,positive
有思想性的,positive
有指望,positive
有耐性,positive
有耐性的,positive
有效,positive
有效性,positive
有效的,positive
有效率,positive
有效率的,positive
有特色,positive
有特色的,positive
有益,positive
有益於健康,positive
有益於健康的,positive
有益的,positive
有益健康,positive
有益健康的,positive
有秩序,positive
有能力,positive
有能力的,positive
有財產,positive
有財產的,positive
有教育意義,positive
有教育意義的,positive
有理,positive
有規矩,positive
有規範,positive
有規範的,positive
有責任,positive
有責任心,positive
有責任心的,positive
有責任的,positive
有創造力,positive
有創造力的,positive
有智慧,positive
有智慧的,positive
有貴族氣派,positive
有貴族氣派的,positive
有進取精神,positive
有進取精神的,positive
有雅量,positive
有雅量的,positive
有勢力,positive
有勢力的,positive
有幹勁,positive
有幹勁的,positive
有意義,positive
有意義的,positive
有感覺,positive
有感覺的,positive
有愛心,positive
有愛心的,positive
有愛國心,positive
有愛國心的,positive
有節制,positive
有節制的,positive
有義務的,positive
有道德,positive
有道德的,positive
有精神,positive
有說服力,positive
有說服力的,positive
有遠見,positive
有遠見的,positive
有價值,positive
有價值的,positive
有價值的人,positive
有樂趣,positive
有樂趣的,positive
有確實根據,positive
有確實根據的,positive
有趣,positive
有趣的,positive
有魅力,positive
有魅力的,positive
有錢,positive
有錢的,positive
有頭腦,positive
有頭腦的,positive
有幫手,positive
有幫手的,positive
有幫助,positive
有幫助的,positive
有幫助的人,positive
有膽量,positive
有膽量的,positive
有禮,positive
有禮貌,positive
有禮貌的,positive
有禮貌的行為,positive
有魔力,positive
有魔力的,positive
有權,positive
有權力,positive
有權力的,positive
有權益,positive
有權益的,positive
有權能,positive
有權能的,positive
老實,positive
老實的,positive
老練,positive
老練的,positive
考慮,positive
自主,positive
自由,positive
自由的,positive
自白,positive
自立,positive
自在,positive
自信,positive
自信地,positive
自動,positive
自動的,positive
自尊,positive
自然,positive
自然的,positive
自豪,positive
自豪的,positive
自願,positive
至上,positive
至上的,positive
至高,positive
至高的,positive
至善,positive
至善的,positive
行善,positive
行善的,positive
似天使,positive
似天使的,positive
似乎有理,positive
作為獎品,positive
作為獎品的,positive
伶俐,positive
伶俐的,positive
克制,positive
免除,positive
免除的,positive
免費,positive
免費的,positive
冷靜,positive
冷靜的,positive
別緻,positive
別緻的,positive
判斷力,positive
利益,positive
利潤,positive
助手,positive
助長,positive
助益,positive
努力,positive
努力的,positive
努力解決,positive
吸引,positive
吸引人,positive
吸引人的,positive
吸引人的事物,positive
吸引力,positive
均勻,positive
均等,positive
均衡,positive
均衡的,positive
壯麗,positive
壯麗的,positive
壯麗雄偉,positive
壯麗雄偉的,positive
壯觀,positive
壯觀的,positive
妙計,positive
妥當,positive
孝行,positive
孝順,positive
孝順的,positive
完成,positive
完成的,positive
完美,positive
完美的,positive
完整,positive
完整的,positive
宏偉,positive
宏偉的,positive
希望,positive
形影不離,positive
形影不離的朋友,positive
忘不了,positive
忘不了的,positive
志哀,positive
志氣,positive
忍耐,positive
忍耐力,positive
忍耐的,positive
快活,positive
快活的,positive
快樂,positive
快樂主義,positive
快樂主義的,positive
快樂主義者,positive
快樂主義者的,positive
快樂地,positive
快樂的,positive
快樂論,positive
快樂論的,positive
戒除,positive
技巧,positive
把握,positive
批准,positive
抒情,positive
抒情的,positive
改良,positive
改革,positive
改善,positive
改進,positive
攻讀,positive
沈著,positive
沈著的,positive
決心,positive
決定,positive
決定性,positive
決定性的,positive
決斷,positive
決斷力,positive
衝勁,positive
牢固,positive
牢固的,positive
牢靠,positive
狂喜,positive
狂喜的,positive
狂熱,positive
狂熱的,positive
狂熱讚揚,positive
狂歡,positive
狂歡的,positive
罕見,positive
罕見的,positive
良心,positive
良心的,positive
良好,positive
良好的,positive
良性,positive
良性的,positive
足夠,positive
足夠的,positive
足智多謀,positive
迅速,positive
迅速地,positive
迅速的,positive
防止,positive
防水,positive
防水的,positive
防備,positive
事跡,positive
享有,positive
享受,positive
使人信服,positive
使人信服的,positive
使人首肯,positive
使人首肯的,positive
使人敬畏,positive
使人敬畏的,positive
使平坦,positive
使平靜,positive
使平靜下來,positive
使用方便,positive
使用方便的,positive
使安靜,positive
使免除,positive
使固定,positive
使相等,positive
使涼快,positive
使陶醉,positive
使精細,positive
使緩和,positive
使醉心,positive
供娛樂用,positive
供娛樂用的,positive
典雅,positive
典雅的,positive
刻苦,positive
刻苦的,positive
協力,positive
協力的,positive
協作,positive
協助,positive
協調,positive
卓越,positive
卓越的,positive
取悅,positive
受大眾歡迎,positive
受鍾愛,positive
受鍾愛的,positive
受歡迎,positive
受歡迎的,positive
和平,positive
和平的,positive
和睦,positive
和睦的,positive
和諧,positive
和諧的,positive
和藹,positive
和藹可親,positive
和藹可親的,positive
和藹的,positive
周到,positive
周到的,positive
固守,positive
固守的,positive
固定,positive
固定的,positive
坦白,positive
坦白的,positive
坦直,positive
坦直的,positive
坦率,positive
坦率的,positive
奇妙,positive
奇妙的,positive
奇異,positive
奇跡,positive
奇跡的,positive
宜人,positive
宜人的,positive
尚好,positive
幸運,positive
幸運地,positive
幸運的,positive
幸福,positive
幸福的,positive
征服,positive
忠心,positive
忠貞,positive
忠貞的,positive
忠誠,positive
忠誠的,positive
忠誠的行為,positive
忠實,positive
忠實的,positive
承認,positive
承諾,positive
招待,positive
招待周到,positive
招待周到的,positive
放下武器,positive
放心,positive
放心的,positive
易控制,positive
易控制的,positive
易理解,positive
易理解的,positive
易管理,positive
易管理的,positive
易辦,positive
易辦的,positive
易懂,positive
昌盛,positive
昌盛的,positive
明瞭,positive
明白,positive
明白的,positive
明亮,positive
明亮的,positive
明亮照耀,positive
明亮照耀的,positive
明理,positive
明理的,positive
明晰,positive
明晰的,positive
明智,positive
明智的,positive
明智的行為,positive
明確,positive
明瞭,positive
明瞭的,positive
明顯,positive
明顯的,positive
服從,positive
服從的,positive
欣喜,positive
欣然,positive
欣然地,positive
欣賞,positive
注目,positive
注重實際,positive
注重實際的,positive
注意,positive
注意的,positive
法定,positive
法定的,positive
法律,positive
法律的,positive
治療,positive
物廉價美,positive
物廉價美的,positive
的確,positive
的確地,positive
直言不諱,positive
直言不諱的,positive
直率,positive
直率的,positive
直截了當,positive
直覺,positive
直覺的,positive
知足,positive
知性,positive
知性的,positive
知恩,positive
知罪,positive
知道,positive
知覺,positive
肥沃,positive
肥沃的,positive
肯定,positive
肯定的,positive
肯定詞,positive
肯定語,positive
肯順從,positive
肯順從的,positive
芳香,positive
芳香的,positive
芬芳,positive
芬芳的,positive
表示贊成,positive
表示贊成的,positive
表現突出,positive
表現突出的,positive
表揚,positive
長處,positive
非凡,positive
非凡的,positive
非常大方,positive
非常大方的,positive
非常合適,positive
非常合適的,positive
信心,positive
信用,positive
信任,positive
信服,positive
信實,positive
信賴,positive
便利,positive
便利的,positive
便宜,positive
俠義,positive
俠義的,positive
保密,positive
保證,positive
保釋,positive
保護,positive
促成,positive
促成的,positive
促進,positive
俘獲,positive
冠軍,positive
冠軍的,positive
前進,positive
勇氣,positive
勇猛,positive
勇敢,positive
勇敢的,positive
勇敢的行為,positive
勇敢的事跡,positive
厚道,positive
厚道的,positive
品行,positive
品行端正,positive
品行端正的,positive
品味,positive
品性端正,positive
品性端正的,positive
威嚴,positive
威嚴的,positive
客氣,positive
客氣的,positive
幽默,positive
幽默感,positive
建設,positive
建設性,positive
建設性的,positive
很多,positive
很多的,positive
很好,positive
很好地,positive
很好的,positive
很棒,positive
很棒的,positive
待人如友,positive
思考,positive
思想性,positive
恰好,positive
恰好的,positive
恰當,positive
恰當地,positive
恰當的,positive
恆久,positive
恆久不變,positive
恆心,positive
持久,positive
持久的,positive
指望,positive
施捨,positive
施捨慷慨,positive
施捨慷慨的,positive
柔和,positive
柔和的,positive
柔軟,positive
柔軟的,positive
洋洋,positive
洋溢,positive
洋溢著幸福,positive
洋溢著幸福的,positive
流行,positive
流行的,positive
流利,positive
流利的,positive
流暢,positive
流暢的,positive
活著,positive
活著的,positive
活潑,positive
活潑地,positive
活潑的,positive
為榮,positive
為懷,positive
珍貴,positive
珍貴的,positive
珍愛,positive
珍愛的,positive
相宜,positive
相信,positive
相容,positive
相等,positive
相稱,positive
相稱的,positive
盼望,positive
突出,positive
紅潤,positive
紅潤的,positive
紀念,positive
約定,positive
美人,positive
美化,positive
美好,positive
美好的,positive
美妙,positive
美妙的,positive
美味,positive
美味的,positive
美的事物,positive
美的音樂,positive
美麗,positive
美麗的,positive
耐用,positive
耐用的,positive
耐性,positive
耐勞,positive
致富,positive
致意,positive
苦思,positive
苦修,positive
茂盛,positive
茂盛的,positive
英明,positive
英明的,positive
英俊,positive
英俊的,positive
英勇,positive
英勇的,positive
英雄,positive
英雄式,positive
英雄式的,positive
茁壯,positive
茁壯成長,positive
茁壯的,positive
要緊,positive
貞潔,positive
貞潔的,positive
負有,positive
負有義務,positive
負責,positive
負責的,positive
重大,positive
重大的,positive
重要,positive
重要性,positive
重要的,positive
重要的地位,positive
重視,positive
革命,positive
革新,positive
革新的,positive
音樂,positive
風度,positive
飛黃騰達,positive
飛黃騰達的,positive
首位,positive
首位的,positive
首肯,positive
香的,positive
值得,positive
值得注意,positive
值得注意地,positive
值得注意的,positive
值得的,positive
值得信賴,positive
值得信賴的,positive
值得紀念,positive
值得紀念的,positive
值得崇拜,positive
值得崇拜的,positive
值得接受,positive
值得接受的,positive
值得尊重,positive
值得尊重的,positive
值得尊敬,positive
值得尊敬的,positive
值得稱讚,positive
值得稱讚的,positive
值得擁有,positive
值得擁有的,positive
值得嚮往,positive
值得嚮往的,positive
值得讚美,positive
值得讚美的,positive
值得讚揚,positive
值得讚揚的,positive
值錢,positive
值錢的,positive
修理,positive
倫理,positive
倫理的,positive
剛毅,positive
剛毅的,positive
哲人,positive
娛樂,positive
容光,positive
容光煥發,positive
容光煥發的,positive
容忍,positive
容忍的,positive
容易,positive
容易的,positive
容易親近,positive
容易親近的,positive
恭喜,positive
恭敬,positive
恭敬的,positive
恭維,positive
恩人,positive
恩惠,positive
悔改,positive
悔悟,positive
悅耳,positive
悅耳的,positive
捐贈,positive
捐獻,positive
效能,positive
效率,positive
時髦,positive
時髦的,positive
時機,positive
時機成熟,positive
時機成熟的,positive
時機適宜,positive
時機適宜的,positive
根除,positive
慇勤,positive
慇勤的,positive
氣派,positive
浪漫,positive
浪漫的,positive
消退,positive
消除,positive
消散,positive
消遣,positive
特大,positive
特大的,positive
特色,positive
特別,positive
特別的,positive
特級,positive
特級的,positive
特許,positive
留心,positive
留心的,positive
留神,positive
留神的,positive
留情,positive
留意,positive
留意的,positive
疼愛,positive
疼愛地,positive
真正,positive
真正的,positive
真誠,positive
真誠的,positive
真實,positive
真實的,positive
真確,positive
真確的,positive
神志正常,positive
神志正常的,positive
神志清明,positive
神志清明的,positive
神氣活現,positive
神氣活現的,positive
神智健全,positive
神童,positive
神聖,positive
神聖的,positive
祝賀,positive
祝賀的,positive
秩序,positive
純真,positive
純淨,positive
純潔,positive
純潔的,positive
能力,positive
能充分理解,positive
能充分理解的,positive
能生產,positive
能生產的,positive
能吃苦耐勞,positive
能吃苦耐勞的,positive
能幹,positive
能幹的,positive
能實行,positive
能實行的,positive
能懂,positive
能懂的,positive
虔信,positive
虔敬,positive
虔敬的,positive
虔誠,positive
虔誠的,positive
衷心,positive
衷心地,positive
衷心的,positive
討人喜歡,positive
訓練,positive
財產,positive
財富,positive
起作用,positive
迷人,positive
迷人之處,positive
迷人的,positive
迷人的美,positive
追根究底,positive
閃爍,positive
高尚,positive
高尚的,positive
高級,positive
高級的,positive
高處,positive
高貴,positive
高貴的,positive
高雅,positive
高興,positive
高興的,positive
鬥志,positive
偉大,positive
健全,positive
健全的,positive
健壯,positive
健壯的,positive
健美,positive
健美的,positive
健康,positive
健康的,positive
偏愛,positive
務實,positive
參加,positive
唯實論,positive
唯實論的,positive
堅決,positive
堅決的,positive
堅固,positive
堅固的,positive
堅固耐用,positive
堅固耐用的,positive
堅定,positive
堅定不移,positive
堅定不移的,positive
堅定的,positive
堅持,positive
堅持不懈,positive
堅持的,positive
堅強,positive
堅強的,positive
堅硬無比,positive
堅硬無比的,positive
堅韌,positive
堅韌的,positive
堅毅,positive
堂皇,positive
堂皇的,positive
專門,positive
專門的,positive
專家,positive
專屬,positive
專屬的,positive
崇拜,positive
崇高,positive
崇敬,positive
帶有靈感,positive
帶有靈感的,positive
帶來福氣,positive
帶來福氣的,positive
強大,positive
強大的,positive
強壯,positive
強壯的,positive
強健,positive
強健的,positive
彬彬,positive
彬彬有禮,positive
彬彬有禮的,positive
得人心,positive
得力,positive
得到,positive
得要領,positive
得意,positive
得意揚揚,positive
得獎,positive
得獎的,positive
得體,positive
得體的,positive
從容,positive
從容不迫,positive
從容不迫的,positive
情願,positive
接受,positive
接濟,positive
推進,positive
推薦,positive
教養,positive
啟發,positive
啟發想像力,positive
啟發想像力的,positive
敏悟,positive
敏悟的,positive
敏捷,positive
敏捷地,positive
敏捷的,positive
敏感,positive
敏感的,positive
敏銳,positive
敏銳的,positive
敏銳的感覺力,positive
毫不,positive
毫不含糊,positive
毫不含糊的,positive
毫無,positive
毫無隱諱交談,positive
毫無隱諱交談的,positive
涼快,positive
涼快的,positive
涼爽,positive
涼爽的空氣,positive
清白,positive
清白的,positive
清秀,positive
清秀的,positive
清明,positive
清除,positive
清理,positive
清晰,positive
清楚,positive
清楚地,positive
清楚易懂,positive
清楚易懂的,positive
清楚的,positive
清澈,positive
清澈的,positive
清潔,positive
清潔的,positive
淘氣,positive
深切,positive
深切注意,positive
深切注意的,positive
深刻,positive
深刻的,positive
深思,positive
深思的,positive
深情,positive
深慮,positive
深謀遠慮,positive
率直,positive
率直地,positive
率直的,positive
理性,positive
理性的,positive
理想,positive
理想的,positive
理會,positive
理解,positive
甜蜜,positive
產量多,positive
產量多的,positive
盛年,positive
第一流,positive
第一流的,positive
符合,positive
符合的,positive
符合要求,positive
符合要求的,positive
細心,positive
細心的,positive
細緻,positive
細緻優雅,positive
細緻優雅的,positive
細膩,positive
細膩的,positive
羞怯,positive
羞怯的,positive
習慣,positive
莊重,positive
莊嚴,positive
莊嚴的,positive
被喜愛,positive
被喜愛的,positive
規矩,positive
規範,positive
許可,positive
責任心,positive
責任重大,positive
責任重大的,positive
通用,positive
通用的,positive
通知,positive
通俗,positive
通俗的,positive
通過,positive
連根拔起,positive
連貫,positive
連貫的,positive
造詣,positive
透明,positive
透明的,positive
陶醉,positive
雀躍,positive
傑出,positive
傑出人物,positive
傑出的,positive
最上,positive
最上的,positive
最好,positive
最好地,positive
最有效地,positive
最佳,positive
最佳的,positive
最重要,positive
最重要的,positive
最高,positive
最高的,positive
最理想,positive
最理想的,positive
最適當地,positive
最優秀,positive
最優秀的,positive
凱旋,positive
凱旋的,positive
創立,positive
創立者,positive
創造,positive
創造力,positive
創造性,positive
創造性的,positive
創造的,positive
創新,positive
創新的,positive
勝任,positive
勝任的,positive
勝利,positive
勝利的,positive
勝過,positive
博愛,positive
博愛的,positive
博愛者,positive
喝彩,positive
喜不自禁,positive
喜不自禁的,positive
喜悅,positive
喜氣,positive
喜氣洋洋,positive
喜氣洋洋的,positive
喜愛,positive
喜劇,positive
喜劇的,positive
喜慶,positive
喜慶的,positive
喜歡,positive
喜歡的,positive
報答,positive
報答的,positive
奠基,positive
奠基者,positive
富有,positive
富有的,positive
富有魅力,positive
富有魅力的,positive
富足,positive
富於,positive
富於同情心,positive
富於同情心的,positive
富於的,positive
富於機智,positive
富於機智的,positive
富幽默感,positive
富幽默感的,positive
富裕,positive
富裕的,positive
富麗,positive
富麗的,positive
富麗堂皇,positive
富麗堂皇的,positive
富饒,positive
富饒的,positive
寓意,positive
尊重,positive
尊重人,positive
尊重人的,positive
尊敬,positive
尊敬人,positive
尊敬人的,positive
尊敬的,positive
尊嚴,positive
惠顧,positive
愜意,positive
愜意的,positive
愉快,positive
愉快地,positive
愉快地說,positive
愉快的,positive
掌握,positive
提升,positive
提高,positive
揚揚,positive
晴朗,positive
晴朗的,positive
智力,positive
智力的,positive
智巧,positive
智慧,positive
期待,positive
欽佩,positive
減輕,positive
渴望,positive
渴望的,positive
渴望獲得,positive
滋養,positive
滋養的,positive
無比,positive
無比的,positive
無可指責,positive
無可指責的,positive
無可挑剔,positive
無可挑剔的,positive
無可責難,positive
無可責難的,positive
無可置辯,positive
無可置辯的,positive
無污點,positive
無污點的,positive
無刺激性,positive
無刺激性的,positive
無畏,positive
無畏的,positive
無害處,positive
無害處的,positive
無缺點,positive
無缺點的,positive
無庸,positive
無庸置疑,positive
無庸置疑地,positive
無異議,positive
無異議的,positive
無惡意,positive
無惡意的,positive
無裂縫,positive
無裂縫的,positive
無瑕,positive
無瑕的,positive
無瑕疵,positive
無瑕疵的,positive
無罪,positive
無罪的,positive
無過失,positive
無過失的,positive
無疑,positive
無疑的,positive
無疑問,positive
無疑問的,positive
無誤,positive
無誤地,positive
無價,positive
無價的,positive
無憂無慮,positive
無憂無慮的,positive
無慾,positive
無慾的,positive
無敵,positive
無敵的,positive
無懈可擊,positive
無懈可擊的,positive
無邊無際,positive
無髒污,positive
無髒污的,positive
痛快,positive
痛快地,positive
發育,positive
發展,positive
發財,positive
發財致富,positive
發達,positive
發覺,positive
稍息,positive
稀少,positive
稀少的,positive
稀罕,positive
稀罕的,positive
稀奇,positive
稀奇的,positive
答應,positive
絕妙,positive
絕妙的,positive
絕無,positive
絕無錯誤,positive
絕無錯誤的,positive
絕對可靠,positive
絕對可靠的,positive
給予,positive
善心,positive
善行,positive
善行的,positive
善良,positive
善良的,positive
善於,positive
善於經營,positive
善於經營的,positive
善理,positive
善理家,positive
善理家的,positive
善意,positive
善意的,positive
善說服,positive
善說服的,positive
善舉,positive
善辯,positive
舒服,positive
舒服的,positive
舒暢,positive
舒適,positive
舒適的,positive
華麗,positive
華麗的,positive
著名,positive
著名的,positive
著迷,positive
著迷的,positive
貴重,positive
貴重的,positive
貴族,positive
貴族的,positive
超凡,positive
超凡技術,positive
進行,positive
進步,positive
進步的,positive
進取,positive
進取心,positive
開化,positive
開拓,positive
開放,positive
開放的,positive
開採,positive
開發,positive
間歇,positive
雅致,positive
雅致的,positive
雅量,positive
雅觀,positive
雄偉,positive
雄辯,positive
雄辯的,positive
集資,positive
順利,positive
順利的,positive
順從,positive
順從的,positive
順當,positive
傳奇性,positive
傳奇性的,positive
勤勉,positive
勤勉的,positive
勤奮,positive
勤奮的,positive
嗜好,positive
圓滿,positive
圓滿的,positive
幹勁,positive
微妙,positive
